,age,marital,ever_defaulted,housing_loan,Personal_loan,y
24664,36,1,0,1,0,0
14945,30,1,0,0,0,0
3612,35,1,0,1,0,0
10376,41,1,0,0,0,1
10004,37,1,0,1,0,0
7536,52,0,0,0,0,0
13729,31,0,0,1,0,0
25565,28,0,0,0,0,0
2760,59,1,0,1,0,0
29004,36,1,0,1,0,0
7582,38,0,0,0,0,0
27156,32,0,0,1,0,1
23621,35,1,0,1,0,0
3503,49,0,0,0,0,0
247,38,0,0,0,0,0
10256,27,0,0,1,0,0
7937,39,0,0,0,0,0
6650,27,0,0,1,0,0
6126,31,1,0,1,1,0
20084,67,0,0,1,1,0
450,40,1,0,0,0,0
487,54,0,0,1,0,0
26525,38,0,0,1,0,0
14214,33,1,0,1,0,1
22342,42,1,0,0,0,0
31368,33,1,0,0,0,1
14907,43,1,0,0,1,0
10814,48,0,0,0,1,0
16502,47,0,0,1,0,0
31200,32,0,0,1,0,1
14985,30,0,0,0,0,0
21810,41,1,0,0,0,0
28869,61,1,0,1,0,1
14763,32,0,0,0,0,0
12622,38,1,0,0,1,0
29247,33,0,0,0,0,1
12650,38,1,0,0,0,0
24085,32,1,0,1,0,0
30997,30,0,0,1,0,1
1063,51,1,0,0,0,0
9300,29,1,0,1,0,0
8292,39,1,0,0,0,0
22688,52,1,0,1,0,0
10994,25,0,0,1,0,0
23871,34,1,0,0,0,0
1114,49,1,0,0,0,0
27700,49,0,0,1,0,0
13167,52,1,0,1,0,0
15049,38,1,0,1,1,0
27445,29,1,0,0,0,1
22080,40,1,0,1,0,0
9402,38,0,0,0,0,1
18605,56,1,0,0,0,0
3001,39,1,0,1,0,0
8958,24,0,0,1,0,0
31695,36,0,0,0,0,1
14736,31,0,0,1,1,0
8141,39,0,0,0,0,0
4546,41,1,0,1,0,0
14461,47,1,0,0,0,0
29055,36,1,0,0,0,0
24384,46,0,0,0,0,0
1662,36,0,0,0,0,0
6887,52,1,0,0,0,0
791,41,1,0,1,0,0
30405,72,0,0,0,0,0
22106,30,0,0,0,0,0
31158,72,1,0,0,0,0
23969,42,1,0,1,0,0
6742,34,1,0,0,0,0
17585,36,1,0,1,0,0
28077,40,1,0,0,0,0
9289,30,1,0,1,0,0
29968,28,0,0,1,0,0
18337,29,1,0,0,0,0
7724,55,0,0,1,0,0
27035,26,0,0,0,0,0
19429,44,1,0,1,0,0
31660,30,0,0,1,0,0
15056,35,0,0,1,0,0
28068,69,1,0,1,0,0
21506,41,0,0,1,0,0
21313,53,1,0,1,0,0
9309,37,1,0,1,0,0
10914,54,1,0,0,0,0
25022,31,0,0,1,0,1
3197,33,0,0,0,0,0
4479,31,0,0,0,0,0
16706,54,1,0,1,0,0
14533,33,0,0,0,0,0
11711,29,0,0,0,0,0
19193,31,1,0,0,0,0
7708,36,1,0,1,0,0
24715,38,0,0,1,0,0
7628,46,0,0,0,0,0
19476,38,0,0,1,0,0
4602,30,0,0,1,0,0
8051,39,0,0,0,0,0
26968,35,0,0,1,0,0
21712,25,0,0,0,0,0
1371,36,1,0,1,1,0
19059,52,1,0,1,0,0
18288,31,0,0,1,0,1
6148,39,1,0,0,0,0
1106,29,0,0,1,0,0
21995,85,1,0,1,0,0
8213,35,1,0,1,0,0
4026,27,1,0,0,0,0
16883,29,1,0,1,0,1
7801,42,1,0,1,0,1
15661,30,0,0,1,1,0
28425,26,0,0,1,1,0
720,54,1,0,1,0,0
17510,39,0,0,1,0,0
30457,47,1,0,0,0,0
4720,30,1,0,0,0,0
11247,29,0,0,0,0,0
21998,64,1,0,1,0,1
9936,48,0,0,0,0,1
31641,29,0,0,1,0,0
21910,66,1,0,1,0,0
4605,46,1,0,1,0,0
29442,53,1,0,0,1,1
17507,32,1,0,1,1,0
29293,37,0,0,0,0,1
1086,25,0,0,0,0,0
17950,45,1,0,1,0,0
17639,55,1,0,1,0,0
17835,54,1,0,1,1,0
6003,51,1,0,0,0,0
8105,40,1,0,0,1,1
27926,46,1,0,0,1,0
7672,39,0,0,1,0,0
2332,29,0,0,0,0,0
17992,36,1,0,0,0,0
18583,30,0,0,0,0,1
28811,47,0,0,1,0,0
23635,44,1,0,0,0,0
24709,29,0,0,1,1,0
21484,30,1,0,0,0,0
18508,34,1,0,1,0,0
8218,26,0,0,1,0,0
22383,32,0,0,0,1,0
27079,52,0,0,1,0,1
29251,53,0,0,0,0,1
15634,30,0,0,0,1,0
2145,31,1,0,0,0,0
17645,35,1,0,1,0,0
16228,45,1,0,1,1,0
24516,24,0,0,1,0,0
30353,41,1,0,1,0,1
20372,32,1,0,0,0,0
21704,30,0,0,0,0,0
29719,55,1,0,1,0,1
18475,41,1,0,1,0,0
23271,31,1,0,1,0,0
15559,59,1,0,1,1,0
1311,28,0,0,1,0,0
22434,36,1,0,0,1,0
22781,45,0,0,1,0,0
8665,34,0,0,1,0,1
14445,32,0,0,0,0,0
3608,35,1,0,1,0,0
19011,33,0,0,0,0,0
22850,42,1,0,1,0,0
8184,46,1,0,1,0,0
10354,37,0,0,0,0,0
20834,51,1,0,0,0,0
4375,30,1,0,0,0,0
25083,31,0,0,1,0,0
4128,38,1,0,1,0,0
20274,56,0,0,0,0,0
20367,56,1,0,0,0,0
2639,34,1,0,0,0,0
4036,37,1,0,0,0,0
6419,32,1,0,0,0,0
6634,46,1,0,0,0,0
7545,41,1,0,1,0,0
29833,37,0,0,1,0,0
6977,43,0,0,0,0,0
9295,26,0,0,0,0,0
28296,39,1,0,1,0,1
3035,35,1,0,0,0,0
601,46,1,0,0,0,0
19892,43,1,0,1,0,0
12623,38,1,0,0,0,0
12033,53,1,0,1,0,0
27120,27,1,0,1,0,0
11909,35,0,0,0,0,0
13457,33,0,0,0,0,0
6676,42,1,0,0,0,0
27054,27,0,0,0,0,0
7113,36,0,0,0,0,0
1916,36,1,0,0,0,0
409,33,0,0,0,0,0
6367,36,1,0,1,1,0
15956,55,1,0,1,0,0
3827,31,0,0,1,0,0
3350,31,0,0,0,0,0
11195,59,0,0,1,0,0
4152,50,1,0,1,0,0
8957,41,0,0,0,0,0
16581,33,0,0,0,0,0
28271,25,0,0,0,1,0
24617,29,1,0,0,1,0
12022,45,0,0,0,1,1
8079,36,1,0,0,0,0
20736,29,0,0,1,0,0
24769,35,1,0,0,0,0
13038,40,1,0,1,0,0
27206,32,0,0,1,0,0
6876,41,0,0,0,0,0
17218,37,0,0,0,1,0
221,50,0,0,0,0,0
28290,36,1,0,0,0,0
1107,32,1,0,0,1,0
26444,27,0,0,1,1,0
31171,37,1,0,0,0,1
8729,27,0,0,1,0,0
29821,21,0,0,0,0,1
17647,48,1,0,1,0,0
21163,55,1,0,0,0,0
9266,30,1,0,1,0,0
30881,24,0,0,1,0,1
380,46,1,0,1,0,0
22808,39,0,0,1,0,0
6946,33,1,0,0,0,0
649,43,1,0,0,0,0
13236,32,0,0,1,0,0
8629,37,0,0,1,1,0
22976,34,1,0,1,0,0
30460,26,0,0,0,0,0
6896,35,1,0,0,0,0
1822,41,1,0,0,0,0
29000,71,1,0,0,0,0
23357,36,0,0,0,0,0
29122,88,0,0,0,0,1
13143,37,1,0,0,0,0
30074,71,1,0,1,0,0
22358,30,0,0,1,1,1
2152,36,1,0,0,0,0
28452,34,0,0,1,0,1
20510,27,0,0,0,1,0
16451,58,1,0,0,0,0
607,31,1,0,1,0,0
15579,45,1,0,0,1,0
28129,44,1,0,0,0,1
14710,33,0,0,1,0,0
3589,40,1,0,0,0,0
6186,33,1,0,1,0,0
28414,65,1,0,1,0,0
5388,34,1,0,0,1,0
15628,40,0,0,0,0,0
23436,42,0,0,0,0,0
21249,35,0,0,1,0,0
13534,50,1,0,1,0,0
25154,27,1,0,0,1,0
22764,42,0,0,1,0,0
21832,38,0,0,1,0,0
17734,36,1,0,1,0,0
28479,76,1,0,1,0,0
17656,50,1,0,1,0,0
15917,48,1,0,1,0,0
10193,31,0,0,0,0,0
24314,34,1,0,0,0,0
3421,46,1,0,1,0,0
5548,29,0,0,1,0,0
20196,32,0,0,1,0,1
30310,60,1,0,1,0,1
5449,46,1,0,0,0,0
8124,28,1,0,1,0,0
30481,89,0,0,0,0,1
4252,26,0,0,1,0,0
25019,36,0,0,1,0,0
15962,45,1,0,1,0,0
24638,40,0,0,0,0,0
2862,32,1,0,0,0,0
14004,31,1,0,0,0,0
31333,29,0,0,0,1,0
27775,57,0,0,0,0,0
25472,39,0,0,0,1,0
7731,29,0,0,0,0,0
25534,40,1,0,0,0,0
26269,24,0,0,1,1,0
13497,45,1,0,0,0,0
24019,45,1,0,1,0,0
7449,33,1,0,0,1,0
27561,25,0,0,1,0,0
28127,56,1,0,1,1,0
15947,57,1,0,1,0,0
27391,30,1,0,1,0,0
5455,36,1,0,1,0,0
12162,57,1,0,1,0,0
31686,34,1,0,0,0,1
16658,42,0,0,1,1,0
12387,55,0,0,0,0,0
13676,34,1,0,1,0,0
327,39,1,0,0,0,0
231,33,1,0,0,0,0
13077,37,1,0,1,0,0
5860,36,1,0,1,0,0
3272,36,0,0,0,0,0
31616,38,0,0,1,0,0
9683,55,0,0,0,1,0
22611,36,0,0,1,0,0
10752,28,0,0,1,1,0
25499,31,0,0,1,0,1
28116,30,1,0,0,0,1
14774,52,1,0,1,0,0
22492,43,1,0,1,1,0
18584,35,1,0,1,0,0
75,45,1,0,1,0,0
21430,34,0,0,1,1,0
12827,38,1,0,0,0,0
16178,46,1,0,1,0,0
1108,35,1,0,1,1,0
11858,43,0,0,1,0,0
30350,46,1,0,0,0,1
2209,41,1,0,0,0,0
28001,32,0,0,1,0,0
10574,37,1,0,0,0,0
2386,29,0,0,1,0,0
21036,42,0,0,0,0,0
748,40,0,0,1,0,0
9038,26,1,0,1,1,0
10883,30,0,0,1,0,0
4825,51,1,0,0,0,0
13195,34,0,0,1,1,1
15584,29,0,0,1,0,1
20134,29,1,0,0,0,1
1261,35,1,0,0,0,0
2359,53,1,0,0,0,0
1599,34,0,0,1,0,0
11913,55,0,0,1,0,0
476,36,1,0,1,0,0
13510,33,1,0,1,0,0
13776,52,1,0,1,0,0
11416,48,0,0,1,1,0
18347,34,1,0,1,0,0
4048,26,1,0,0,1,0
9532,35,1,0,1,1,0
27791,23,0,0,0,0,1
16741,30,0,0,1,0,0
10301,34,0,0,1,0,0
259,29,0,0,0,0,0
29563,40,0,0,0,0,1
29172,29,0,0,0,0,0
5815,22,0,0,0,0,0
25694,34,1,0,1,0,0
22682,45,0,0,1,0,0
5045,38,1,0,1,0,0
27090,57,1,0,1,0,0
19211,39,1,0,1,0,0
28667,38,1,0,1,0,0
3537,59,1,0,1,0,0
26110,44,1,0,0,0,0
11323,25,1,0,0,0,0
21912,65,1,0,0,0,0
25339,25,1,0,0,0,0
9084,31,1,0,1,0,0
11313,27,0,0,0,0,0
6215,37,1,0,0,0,0
31443,32,0,0,0,0,0
2701,33,1,0,1,0,0
8966,38,0,0,1,0,0
13083,42,1,0,1,0,1
9707,38,0,0,1,0,0
4455,43,0,0,0,0,0
30806,51,1,0,0,1,0
18078,39,1,0,1,0,0
8910,39,1,0,1,0,0
27328,38,0,0,1,0,0
19771,53,1,0,1,0,0
10149,30,1,0,1,1,0
547,37,1,0,1,0,0
11004,35,0,0,1,0,0
18571,36,1,0,0,0,0
13297,31,0,0,1,0,0
28960,29,0,0,0,0,0
17122,38,1,0,1,0,0
30121,54,1,0,0,0,0
22294,33,1,0,1,0,0
26592,37,0,0,0,1,0
8925,30,1,0,1,0,0
2619,31,0,0,0,0,0
3504,39,1,0,1,0,0
23979,29,0,0,0,0,0
14076,35,1,0,1,0,0
11178,38,1,0,1,0,0
9621,24,0,0,1,0,0
8421,42,0,0,1,0,0
1796,37,1,0,1,0,0
19343,55,0,0,0,0,0
10714,41,0,0,1,0,0
28323,28,1,0,0,0,1
10727,39,1,0,0,0,1
21880,53,1,0,1,1,0
19454,57,1,0,1,0,0
16072,55,0,0,0,0,0
14354,34,1,0,0,0,1
29029,35,1,0,1,0,0
19367,49,0,0,0,0,0
4685,41,1,0,0,0,0
23152,36,1,0,1,0,0
20483,57,1,0,0,0,0
8087,41,1,0,0,1,0
27357,57,0,0,0,1,0
6788,29,1,0,0,0,0
4097,55,1,0,0,0,0
7468,28,1,0,0,0,0
20535,27,0,0,0,1,0
27395,24,0,0,0,0,1
18210,37,1,0,0,0,0
2740,34,0,0,0,0,0
23119,37,0,0,0,0,0
10406,32,1,0,1,0,0
11765,39,1,0,0,0,1
25540,40,1,0,1,0,0
30251,33,1,0,0,0,1
8459,26,1,0,1,0,0
24166,35,0,0,0,0,0
13909,36,1,0,0,0,0
28249,81,1,0,0,0,0
31529,81,0,0,1,0,0
11418,26,1,0,0,0,0
12266,26,0,0,1,0,0
6863,51,1,0,1,0,0
11365,42,1,0,0,0,0
31084,42,1,0,0,0,1
18406,45,0,0,1,0,0
5707,31,0,0,1,1,0
7191,30,0,0,1,0,0
11806,31,1,0,0,1,0
15331,34,1,0,1,0,0
21278,42,0,0,1,0,0
13985,46,1,0,0,0,0
29194,45,1,0,0,0,0
24054,26,0,0,1,0,0
2864,22,0,0,1,0,0
13209,45,1,0,0,0,0
16249,30,0,0,0,0,0
8407,25,0,0,0,0,0
15354,44,1,0,1,0,0
20770,44,0,0,1,0,0
5496,35,1,0,0,1,0
21407,37,0,0,1,0,0
7330,26,0,0,0,0,0
7569,34,1,0,0,0,0
17121,47,1,0,1,0,0
3988,27,0,0,0,0,0
25940,34,0,0,1,0,0
2350,56,0,0,1,0,0
26995,26,0,0,0,0,0
27880,23,0,0,0,0,0
17757,44,1,0,1,0,0
5512,53,1,0,0,0,0
25094,33,0,0,1,1,0
9771,32,0,0,0,0,0
13022,50,1,0,0,0,0
23157,33,1,0,0,0,1
5214,25,1,0,1,1,0
6462,35,1,0,1,0,0
18424,33,0,0,0,0,0
19985,41,1,0,1,1,0
25902,29,0,0,1,0,0
17897,37,1,0,0,0,0
25867,23,0,0,1,0,0
4003,46,1,0,0,0,0
21641,32,0,0,1,0,0
3002,43,1,0,0,0,0
15650,48,1,0,0,0,0
17169,54,1,0,1,1,0
734,46,1,0,0,0,0
22809,34,1,0,1,0,0
9202,54,1,0,1,0,0
9758,33,0,0,0,0,0
24541,26,1,0,0,0,0
6263,40,1,0,1,0,0
15276,50,1,0,0,0,0
13520,50,1,0,1,1,0
4843,45,1,0,0,1,0
7565,37,1,0,1,1,0
20062,38,1,0,0,0,0
14827,45,1,0,1,0,1
11024,29,0,0,1,0,1
16327,44,1,0,0,0,0
27171,49,0,0,1,0,0
20136,95,0,0,0,0,0
25366,36,1,0,1,0,0
4785,35,0,0,0,0,0
30560,44,0,0,1,1,0
7229,29,1,0,0,1,0
9489,31,0,0,1,0,0
28308,36,0,0,0,0,0
23412,40,1,0,0,0,0
11617,33,1,0,0,0,0
22580,34,1,0,0,0,0
18497,33,1,0,0,0,0
4471,50,1,0,1,0,0
8293,47,0,0,1,1,0
23149,33,1,0,1,0,0
24875,36,0,0,0,0,0
30882,84,0,0,1,1,1
23957,35,1,0,1,1,0
14492,34,1,0,1,0,0
25271,38,0,0,1,0,0
26959,47,1,0,0,0,0
26483,29,0,0,0,0,0
6688,30,0,0,0,0,0
1580,30,1,0,1,0,1
28028,29,0,0,1,0,0
1911,23,0,0,0,0,0
8658,35,1,0,0,0,0
91,35,0,0,1,0,0
17372,35,1,0,1,1,0
20630,30,0,0,0,0,0
188,49,0,0,0,1,0
13063,52,1,0,0,0,0
19521,29,0,0,1,1,0
25377,27,0,0,0,0,0
30412,47,0,0,1,1,0
21167,42,0,0,0,0,0
6290,29,0,0,1,0,0
19463,57,1,0,1,1,0
14338,44,1,0,0,0,0
321,50,1,0,1,1,0
22862,38,1,0,0,0,0
18558,35,0,0,1,0,0
10917,28,0,0,0,0,0
4740,38,0,0,0,0,0
7785,43,1,0,1,0,0
4291,53,1,0,1,0,0
14875,30,0,0,1,0,0
28136,34,0,0,0,0,1
24610,32,0,0,0,1,0
5533,27,0,0,1,0,0
194,42,1,0,1,0,0
29344,28,1,0,1,0,1
2830,46,0,0,0,0,0
6547,31,1,0,1,0,0
19498,49,1,0,1,0,0
6069,50,1,0,0,0,0
25570,33,0,0,1,0,0
2516,33,1,0,1,0,0
26059,32,0,0,1,0,0
11311,34,1,0,0,0,0
24843,33,1,0,0,1,1
22488,39,1,0,1,0,0
3930,38,1,0,0,0,0
12967,41,1,0,1,0,0
756,41,1,0,1,1,0
12900,35,1,0,0,0,0
15785,52,1,0,1,0,0
8972,29,0,0,1,0,0
12101,47,0,0,0,0,0
23595,35,0,0,1,0,0
22437,35,1,0,1,0,0
29285,34,0,0,0,0,1
13480,29,0,0,1,0,0
30404,33,1,0,1,0,1
1747,35,1,0,1,0,0
28274,44,1,0,1,0,0
24963,24,0,0,0,0,1
19358,30,0,0,0,0,0
1052,39,1,0,1,0,0
11697,40,0,0,1,0,0
13719,41,0,0,1,0,0
14712,35,0,0,1,0,0
2444,28,1,0,1,0,0
5339,58,1,0,0,1,0
13141,36,0,0,1,0,0
27526,32,0,0,0,0,0
12432,30,0,0,1,0,0
18370,32,0,0,1,1,0
22237,57,1,0,0,0,0
12005,55,0,0,1,0,0
15395,29,0,0,0,0,0
6994,54,0,0,1,0,0
10405,35,0,0,0,0,1
21655,38,0,0,1,1,0
16425,35,1,0,1,0,0
31627,31,0,0,0,0,1
29601,58,1,0,0,0,0
28066,36,1,0,0,0,0
6048,35,1,0,1,0,0
4793,40,1,0,0,0,0
15834,50,0,0,0,0,0
21159,19,0,0,1,0,0
1349,24,0,0,0,0,1
15488,33,0,0,1,0,1
4730,56,1,0,1,0,0
18359,31,1,0,0,0,0
22586,39,1,0,0,0,0
26718,46,1,0,0,0,0
5711,39,1,0,1,1,0
18868,29,0,0,0,0,0
9567,30,0,0,1,1,0
24957,42,0,0,1,0,0
13169,43,1,0,0,0,0
3753,36,1,0,1,0,0
18795,30,1,0,1,0,0
895,36,1,0,1,0,0
6035,36,1,0,1,0,0
15370,31,0,0,0,0,0
11262,30,1,0,0,1,0
3274,36,0,0,0,0,0
1808,37,1,0,1,0,0
11288,30,1,0,0,0,0
6442,35,1,0,0,1,0
17390,41,1,0,0,0,0
4814,36,1,0,1,1,0
10087,31,0,0,0,0,0
4416,46,1,0,0,0,0
10459,35,0,0,0,0,0
24956,31,0,0,1,0,0
23825,37,0,0,1,0,0
21857,55,1,0,1,1,0
265,36,1,0,0,1,0
26331,29,0,0,1,1,0
22435,31,1,0,1,0,0
21154,32,1,0,0,0,0
24343,32,1,0,0,0,0
6029,42,0,0,0,1,0
2937,48,1,0,1,0,0
7251,28,0,0,0,0,0
14739,37,0,0,0,1,0
21099,39,1,0,1,0,0
8908,28,1,0,0,0,0
15001,47,1,0,1,0,0
13976,40,1,0,1,0,0
21603,48,0,0,1,0,0
15018,53,1,0,0,0,0
12407,37,1,0,1,1,1
14001,32,1,0,1,0,0
18477,41,1,0,1,1,0
2091,46,0,0,0,0,0
23880,31,1,0,0,0,0
3884,32,1,0,0,0,0
6332,48,1,0,0,0,0
30517,29,0,0,1,1,0
19397,51,1,0,1,1,0
12235,26,1,0,0,0,0
1829,29,0,0,0,0,0
2769,31,1,0,1,0,0
30259,62,1,0,0,0,0
9128,30,0,0,1,0,0
18715,53,1,0,1,0,0
5505,43,1,0,0,0,0
1809,26,0,0,0,0,0
29440,33,1,0,1,0,1
26311,50,0,0,0,1,1
27113,30,1,0,0,0,0
19701,39,0,0,1,0,0
18683,34,1,0,1,0,0
23234,30,0,0,0,1,0
13626,36,1,0,0,0,0
17977,42,0,0,1,0,0
28233,45,0,0,1,0,0
18481,30,0,0,1,1,0
16689,38,0,0,1,0,0
17661,32,0,0,0,0,0
31622,21,0,0,0,0,1
14929,40,1,0,1,1,0
14053,42,0,0,1,1,0
16906,33,0,0,0,0,0
20520,27,0,0,1,1,0
29951,48,1,0,1,0,1
16463,30,1,0,1,0,0
10192,49,0,0,1,0,0
965,46,0,0,1,0,0
10353,49,0,0,0,0,0
21761,19,0,0,1,0,0
9284,49,0,0,0,0,0
18134,36,0,0,0,0,0
28642,34,1,0,1,1,1
1065,39,0,0,1,0,0
20347,49,1,0,0,0,0
14661,38,1,0,0,0,0
24845,30,0,0,1,0,0
19833,42,0,0,1,0,0
21063,34,1,0,1,1,0
21202,32,1,0,0,0,0
22517,39,0,0,1,0,0
11624,56,1,0,0,0,0
4952,39,1,0,0,0,0
14351,39,1,0,1,0,1
16381,33,0,0,1,0,0
17204,38,1,0,1,0,0
28189,54,1,0,0,0,0
21850,60,1,0,1,0,0
7745,57,1,0,1,0,0
3082,33,0,0,1,0,0
8760,35,0,0,0,0,0
28180,32,0,0,0,0,1
1592,35,0,0,0,0,0
25095,35,0,0,0,0,0
12052,53,0,0,1,0,0
6906,45,1,0,1,1,0
20744,39,0,0,1,0,0
17,35,1,0,0,1,0
5712,29,0,0,0,0,0
27404,32,1,0,1,0,0
30393,37,0,0,1,1,1
22272,49,0,0,1,0,1
31367,41,1,0,1,1,1
11188,24,0,0,1,0,0
6689,41,1,0,1,0,0
15400,32,0,0,1,0,0
31444,32,0,0,1,0,0
14872,36,1,0,1,0,0
2435,38,1,0,1,0,0
30052,41,0,0,0,0,1
16355,41,1,0,0,1,0
19022,41,1,0,1,1,0
20336,30,1,0,0,1,0
5163,33,1,0,0,0,0
18819,30,1,0,0,1,0
17167,47,0,0,0,0,0
22661,39,0,0,1,1,0
1493,30,0,0,1,1,0
2008,41,0,0,1,0,0
21238,40,0,0,1,0,0
11400,44,0,0,0,0,0
13316,31,1,0,1,0,0
10185,32,1,0,1,0,0
21681,45,1,0,1,0,0
11917,43,0,0,1,0,0
12956,32,0,0,0,0,0
6120,32,1,0,0,0,1
25497,23,0,0,1,0,0
21005,40,1,0,0,0,1
11117,22,1,0,1,0,0
26137,24,0,0,1,0,1
2269,36,0,0,0,0,0
30576,30,1,0,0,0,0
26769,46,0,0,0,0,0
17402,44,1,0,1,0,1
1801,35,1,0,1,0,1
23689,36,1,0,1,0,0
6632,28,1,0,0,0,0
11804,35,0,0,0,0,0
7136,26,1,0,1,0,0
22747,54,1,0,0,0,0
27302,29,0,0,1,0,0
12976,35,0,0,0,1,0
26612,31,1,0,1,0,0
27778,29,0,0,1,0,0
10114,26,0,0,0,1,0
1303,38,0,0,1,0,0
23633,49,0,0,1,0,0
26195,23,0,0,1,1,0
21055,41,1,0,0,0,0
8591,33,0,0,1,0,0
2734,48,1,0,0,0,0
31086,67,0,0,0,0,1
15013,32,0,0,1,0,0
20174,68,1,0,0,0,1
14943,30,1,0,0,0,0
